# "Long-form" encoding of the complete PAD data
#
# date   : 2013-11-26 10:07:24
# source : /sources/original_corrected.csv
#
# Each word in the data is put on a separate line, and is given an unique ID in the first column.
# These IDs are also used in the alignment files.
# The column CONCEPT lists the meaning-designation as used in the original data.
# Because this is dialect data, almost all words with the same meaning are also cognate, but not all!
# Also, some cognate words were distinguished in the original data (e.g. "Äpfeln" and "Äpfelchen").
# There were also a few erroneous classifications (e.g. between "recht" and "lauter").
# Some words have been divided into separate cognate sets (e.g. various non-cognate words for "Dienstag").
# The column COUNTERPART lists the actual form as originally transcribed.
# The column CONCEPTID lists the numbers as used in the original data
# The column DOCULECT lists the short name of the village. See /data/doculects.csv for more info on each village.
# The column TOKENS lists a tokenization of the original transcription into phonetic units (according to the transcription!).
# The column COGID lists a separate ID for all words that are actually cognate. These IDs are summarized in the file /data/cognatesets.csv
#
ID	CONCEPT	COUNTERPART	CONCEPTID	DOCULECT	TOKENS	COGID
8982	fünf	fʏʿɱɸ	59	Schraden	f ʏʿ ɱ ɸ	1056
8983	fünf	fɪ̣f	59	Wemb	f ɪ̣ f	1056
8984	fünf	vɪf	59	Wemb	v ɪ f	1056
8985	fünf	fœ̣nəʾf	59	Winterspelt	f œ̣ n əʾ f	1056
8986	fünf	fɪ̣ɱf	59	Oberhomberg	f ɪ̣ ɱ f	1056
8987	fünf	fʏʿnf	59	Oberhomberg	f ʏʿ n f	1056
8988	fünf	fɪ̣nf	59	Wittelsberg	f ɪ̣ n f	1056
8989	fünf	fif	59	Schönbeck	f i f	1056
8990	fünf	fɪ̣ːf	59	Lippramsdorf	f ɪ̣ː f	1056
8991	fünf	fɐ̟→ɪf	59	Bempflingen	f ɐ̟→ɪ f	1056
8992	fünf	fɪ̣nbə	59	Frohnhausen	f ɪ̣ n b ə	1056
8993	fünf	finf	59	Vielbrunn	f i n f	1056
8994	fünf	fi̠nf	59	Vielbrunn	f i̠ n f	1056
8995	fünf	p̰͡fiːf	59	Haddorf	p̰͡f iː f	1056
8996	fünf	fyːf	59	Horheim	f yː f	1056
8997	fünf	‿fe͡ɪf	59	Adorf	f e͡ɪ f	1056
8998	fünf	fe̜→ɪβə	59	Adorf	f e̜→ɪ β ə	1056
8999	fünf	fʏɱvə	59	Atzendorf	f ʏ ɱ v ə	1056
9000	fünf	fiːfə	59	Wüllen	f iː f ə	1056
9001	fünf	fɪ̣ːβə	59	Wüllen	f ɪ̣ː β ə	1056
9002	fünf	fɪ̠ɱf	59	Eschelbronn	f ɪ̠ ɱ f	1056
9003	fünf	fʏɱf͡və	59	Eschelbronn	f ʏ ɱ f͡v ə	1056
9004	fünf	fʊ→ɪ̣ʾvə̟	59	Hesselteich	f ʊ→ɪ̣ʾ v ə̟	1056
9005	fünf	fɑ→ɪ̜f	59	Kleinbottwar	f ɑ→ɪ̜ f	1056
9006	fünf	fi̠ːβə	59	Herdecke	f i̠ː β ə	1056
#
23227	für	fɪ̠ɾ	147	Schömberg	f ɪ̠ ɾ	1057
23228	für	fə	147	Niederauerbach	f ə	1057
23229	für	fəʔ	147	Leuth	f ə ʔ	1057
23230	für	fɪ̜‿	147	Oberviehbach	f ɪ̜	1057
23231	für	fɪ→ə̜	147	Hartenstein	f ɪ→ə̜	1057
23232	für	fʏ	147	Igling	f ʏ	1057
23233	für	vœə̜	147	Wemb	v œ ə̜	1057
23234	für	fʏ͡ə	147	Altentrüdin	f ʏ͡ə	1057
23235	für	ɸɪ→ə̜	147	Weyhers	ɸ ɪ→ə̜	1057
23236	für	fə	147	Ottowind	f ə	1057
23237	für	fyɾ	147	Weidenbach	f y ɾ	1057
23238	für	føɾ‿	147	Obermaisel	f ø ɾ	1057
23239	für	fɪ˻	147	Seelbach	f ɪ˻	1057
23240	für	fɪ→ə	147	Pielenhofen	f ɪ→ə	1057
23241	für	fo→ə̜	147	Engter	f o→ə̜	1057
23242	für	fɪ̣͡əɾ	147	Schauenstein	f ɪ̣͡ə ɾ	1057
23243	für	fə̰ɾ	147	Billingsbach	f ə̰ ɾ	1057
23244	für	f̰ɪ̰→ə̰	147	Vielbrunn	f̰ ɪ̰→ə̰	1057
23245	für	fɪ→ə‿	147	Burgrieden	f ɪ→ə	1057
23246	für	fʏ→ɐ	147	Eschelbronn	f ʏ→ɐ	1057
23247	für	fʏɾ	147	Höchstädt(Don)	f ʏ ɾ	1057
23248	für	fə̜‿	147	Lippramsdorf	f ə̜	1057
23249	für	fɛɾ	147	Orferode	f ɛ ɾ	1057
23250	für	pʏ→ə	147	Docelles	p ʏ→ə	1057
23251	für	fyːʁ	147	Oberau	f yː ʁ	1057
23252	für	fʏʿɾ	147	Oberau	f ʏʿ ɾ	1057
23253	für	fɪ̠ʁ̰	147	Oberhomberg	f ɪ̠ ʁ̰	1057
23254	für	fï͡ə	147	Maxweiler	f ï͡ə	1057
23255	für	fɪ→ə̜	147	Bruch	f ɪ→ə̜	1057
23256	für	fyɹ‿	147	Bempflingen	f y ɹ	1057
23257	für	fʏ→ə̰‿	147	Siebenbach	f ʏ→ə̰	1057
23258	für	fʌ	147	Ensheim	f ʌ	1057
23259	für	fɪ→ə	147	Treffelstein	f ɪ→ə	1057
23260	für	pʰʏʿ→ə̜	147	Büdesheim	pʰ ʏʿ→ə̜	1057
23261	für	fə	147	Schachach	f ə	1057
23262	für	ɸyʿ‿	147	Iversheim	ɸ yʿ	1057
23263	für	fʏ→ə	147	Kemmern	f ʏ→ə	1057
23264	für	fəʾ	147	Horheim	f əʾ	1057
23265	für	fɪ̣ɾ	147	Pöttmes	f ɪ̣ ɾ	1057
23266	für	fœɾ	147	Wüllen	f œ ɾ	1057
23267	für	fʏɾ̰	147	Iggingen	f ʏ ɾ̰	1057
23268	für	fə	147	Pfaffenrot	f ə	1057
23269	für	fʏ͡ə	147	Volkershausen	f ʏ͡ə	1057
23270	für	ɸʏ‿	147	Ulbering	ɸ ʏ	1057
23271	für	fʏ͡ə	147	Gelting	f ʏ͡ə	1057
23272	für	fɪ̠͡ə	147	Schnepfenbach	f ɪ̠͡ə	1057
23273	für	fɪʾ‿	147	Klafferstrass	f ɪʾ	1057
23274	für	fʏɾ̰	147	Zellingen	f ʏ ɾ̰	1057
23275	für	fɔʁ	147	Oberwürzbach	f ɔ ʁ	1057
23276	für	fɨʁ	147	Eichenhofen	f ɨ ʁ	1057
#
14188	geblieben	ɡəplɛβə	95	Rosenthal	ɡ ə p l ɛ β ə	1060
14189	geblieben	ɡəb.liːm	95	Rosswein	ɡ ə b l iː m	1060
14190	geblieben	plim̩	95	Nürnberg	p l i m̩	1060
14191	geblieben	blim̩	95	Nürnberg	b l i m̩	1060
14192	geblieben	blɪ̜βə	95	Kruft	b l ɪ̜ β ə	1060
14193	geblieben	‿blɪ̜→ə̣+b.m̩	95	Huddestorf	b l ɪ̜→ə̣+ b m̩	1060
14194	geblieben	‿blɛ̣→ɪ̰b.m̩	95	Diekhusen	b l ɛ̣→ɪ̰ b m̩	1060
14195	geblieben	jəb.lœʿβə̜ʿ	95	Bonn	j ə b l œʿ β ə̜ʿ	1060
14196	geblieben	‿ɣəblɪːβə	95	Weyhers	ɣ ə b l ɪː β ə	1060
14197	geblieben	ɣəble̠→əβ̫ə	95	Allna	ɣ ə b l e̠→ə β̫ ə	1060
14198	geblieben	blɪ̣və	95	Siebenbach	b l ɪ̣ v ə	1060
14199	geblieben	b.lɪ̣ːb.m̩	95	Hesselteich	b l ɪ̣ː b m̩	1060
14200	geblieben	plɪb.m̩	95	Eichenhofen	p l ɪ b m̩	1060
14201	geblieben	b.lɛ̣ːvə̃ʾ	95	Rossau	b l ɛ̣ː v ə̃ʾ	1060
14202	geblieben	‿ɣəblɪp̰͡ɸ̰	95	Niederauerbach	ɣ ə b l ɪ p̰͡ɸ̰	1060
14203	geblieben	bleʾːm̥	95	Eversen	b l eʾː m̥	1060
14204	geblieben	blɛm	95	Wüllen	b l ɛ m	1060
14205	geblieben	blɪ̣ːwə̜	95	Pfaffenrot	b l ɪ̣ː w ə̜	1060
14206	geblieben	blɪβə	95	Seelbach	b l ɪ β ə	1060
14207	geblieben	‿ɣəblɪβə	95	Docelles	ɣ ə b l ɪ β ə	1060
14208	geblieben	‿blɑ̟ːn̥ɾ	95	Ohrdorf	b l ɑ̟ː n̥ ɾ	1060
14209	geblieben	ɡəblɪbə	95	Maxweiler	ɡ ə b l ɪ b ə	1060
14210	geblieben	‿blɛːb̰.m̩	95	Jesteburg	b l ɛː b̰ m̩	1060
14211	geblieben	blɛ̣ːb.m̩	95	Jesteburg	b l ɛ̣ː b m̩	1060
14212	geblieben	kəp.lɛ̣→ɐb.m̩	95	Schellroda	k ə p l ɛ̣→ɐ b m̩	1060
14213	geblieben	p͡flɪ̣βə̤	95	Obermaisel	p͡f l ɪ̣ β ə̤	1060
14214	geblieben	bli̜ːβə̜	95	Schömberg	b l i̜ː β ə̜	1060
14215	geblieben	‿x͡ɣəblɪ̜βə	95	Frohnhausen	x͡ɣ ə b l ɪ̜ β ə	1060
14216	geblieben	‿bə̟p.lɪ̜m̩	95	Schraden	b ə̟ p l ɪ̜ m̩	1060
14217	geblieben	jəbleːvə	95	Leuth	j ə b l eː v ə	1060
14218	geblieben	plɛ̣→ə̜f͡və	95	Aachen	p l ɛ̣→ə̜ f͡v ə	1060
14219	geblieben	blɛ→ɪm̰	95	Grossenwiehe	b l ɛ→ɪ m̰	1060
14220	geblieben	b.lœʿːb.m̩	95	Herzfeld	b l œʿː b m̩	1060
14221	geblieben	plɪvə	95	Mastershausen	p l ɪ v ə	1060
14222	geblieben	‿jə̟b.liːb̰.m̩	95	NeuSchadow	j ə̟ b l iː b̰ m̩	1060
14223	geblieben	əb.lẹb.m̩	95	Wernigerode	ə b l ẹ b m̩	1060
14224	geblieben	‿ɡəbli̜m	95	Schnepfenbach	ɡ ə b l i̜ m	1060
14225	geblieben	plɪ̣ːβə	95	Altentrüdin	p l ɪ̣ː β ə	1060
14226	geblieben	b.lɛːb.m̩	95	Falkenthal	b l ɛː b m̩	1060
14227	geblieben	blɛːb̰.m̩	95	Jeetzel	b l ɛː b̰ m̩	1060
14228	geblieben	kəplɪ̜βə	95	Volkershausen	k ə p l ɪ̜ β ə	1060
14229	geblieben	blɪb.n̩	95	Pöttmes	b l ɪ b n̩	1060
14230	geblieben	ɣəblẹːβə	95	Wemb	ɣ ə b l ẹː β ə	1060
14231	geblieben	‿əp.leːm̩͡m̥	95	Wasbüttel	ə p l eː m̩͡m̥	1060
14232	geblieben	bliːb.m	95	Oberau	b l iː b m	1060
14233	geblieben	‿blɪ→əm̩	95	Engter	b l ɪ→ə m̩	1060
14234	geblieben	‿plɪːbə	95	Oberhomberg	p l ɪː b ə	1060
14235	geblieben	plɛʾb.m̩	95	Ballhausen	p l ɛʾ b m̩	1060
14236	geblieben	p.lẹːm	95	Hermannsreuth	p l ẹː m	1060
14237	geblieben	‿blɛm͡m̥	95	Dreeke	b l ɛ m͡m̥	1060
14238	geblieben	b.lɛ̜m̩	95	Mirow	b l ɛ̜ m̩	1060
14239	geblieben	jeβlovə	95	Köln	j e β l o v ə	1060
14240	geblieben	blɛːm	95	Warpe	b l ɛː m	1060
14241	geblieben	‿b.lœʿːb.m̩	95	KirchKogel	b l œʿː b m̩	1060
14242	geblieben	‿p.lɪ̣ːb.m̩	95	Valdorf	p l ɪ̣ː b m̩	1060
14243	geblieben	blɪm	95	Langenbruck	b l ɪ m	1060
14244	geblieben	‿plɛːb.m̩͡m̩̥	95	Kuhstedt	p l ɛː b m̩͡m̩̥	1060
14245	geblieben	plɪmp̰	95	Schachach	p l ɪ m p̰	1060
14246	geblieben	‿pl̥ɪ̥ʋ̥ə̥n̥	95	Winterspelt	p l̥ ɪ̥ ʋ̥ ə̥ n̥	1060
14247	geblieben	b.lɛːvn	95	Breddin	b l ɛː v n	1060
14248	geblieben	‿b.lɪ̣→œ̠b.m̩	95	Herdecke	b l ɪ̣→œ̠ b m̩	1060
14249	geblieben	pli̠ːfː	95	Herdecke	p l i̠ː fː	1060
14250	geblieben	ɡəp.liːb.m̩	95	Linz	ɡ ə p l iː b m̩	1060
14251	geblieben	ɡəp.lim̩	95	Linz	ɡ ə p l i m̩	1060
14252	geblieben	kəplœ̣ʿβə	95	Niederasphe	k ə p l œ̣ʿ β ə	1060
14253	geblieben	‿əb.lɛ̠m̩	95	Hundisburg	ə b l ɛ̠ m̩	1060
14254	geblieben	‿əp.lɪːm̩	95	Lampertswalde	ə p l ɪː m̩	1060
14255	geblieben	plɪm̩	95	Treffelstein	p l ɪ m̩	1060
14256	geblieben	‿ç͡jəble→ə̟vn̩͡n̥	95	Odenspiel	ç͡j ə b l e→ə̟ v n̩͡n̥	1060
14257	geblieben	plɪːb.m̩	95	Freden	p l ɪː b m̩	1060
14258	geblieben	blɛ→ɪm	95	Schwabstedt	b l ɛ→ɪ m	1060
14259	geblieben	blɛb̰.m̩	95	Barssel	b l ɛ b̰ m̩	1060
14260	geblieben	b.leːvn̩	95	Wolgast	b l eː v n̩	1060
14261	geblieben	‿p.li̜ʏ̠ʿn̥	95	Bremscheid	p l i̜ ʏ̠ʿ n̥	1060
14262	geblieben	kəple→ə̰βə	95	Büdesheim	k ə p l e→ə̰ β ə	1060
14263	geblieben	b.lɛ̜̃ːm	95	Verchen	b l ɛ̜̃ː m	1060
14264	geblieben	p.l̥i̜pə	95	Höchstädt(Don)	p l̥ i̜ p ə	1060
14265	geblieben	kəplɪ̣ːpə̤	95	Lohrhaupten	k ə p l ɪ̣ː p ə̤	1060
14266	geblieben	blɪ̣b̰.m̩pʰ	95	Ulbering	b l ɪ̣ b̰ m̩ pʰ	1060
14267	geblieben	b.le̜→ɪ̣b.m̩	95	Schönbeck	b l e̜→ɪ̣ b m̩	1060
14268	geblieben	ɡə̣b.liːb.m̩	95	Grünlichtenberg	ɡ ə̣ b l iː b m̩	1060
14269	geblieben	jəb.liːb.m̩	95	Bockelwitz	j ə b l iː b m̩	1060
14270	geblieben	‿blɛ̣͡ẹb.m̩	95	Hammah	b l ɛ̣͡ẹ b m̩	1060
14271	geblieben	‿ɣəb.lɪːβə̤	95	Exdorf	ɣ ə b l ɪː β ə̤	1060
14272	geblieben	jə̣b.lẹ→əm	95	Reetz	j ə̣ b l ẹ→ə m	1060
14273	geblieben	‿blɪ̣ːm̩	95	Reelkirchen	b l ɪ̣ː m̩	1060
14274	geblieben	b.lɛβ̫ə	95	Iversheim	b l ɛ β̫ ə	1060
14275	geblieben	‿jə̟b.le̜→ɐn̰	95	Jacobsdorf	j ə̟ b l e̜→ɐ n̰	1060
14276	geblieben	‿b.læ̣ːb.m̩͡m̥	95	Jürgenshagen	b l æ̣ː b m̩͡m̥	1060
14277	geblieben	‿ble̜ːm̩	95	Wasbek	b l e̜ː m̩	1060
14278	geblieben	‿ɪp.lɛ̣ːm̩	95	Cursdorf	ɪ p l ɛ̣ː m̩	1060
14279	geblieben	ɡe̠b.liːm̩	95	Altlandsberg	ɡ e̠ b l iː m̩	1060
14280	geblieben	kəplɪβə	95	Herbornseelbach	k ə p l ɪ β ə	1060
14281	geblieben	ɪ̠b.liːm̩	95	Landgrafroda	ɪ̠ b l iː m̩	1060
14282	geblieben	b.læ̣ːb.m̩	95	Gresenhorst	b l æ̣ː b m̩	1060
14283	geblieben	pli̜ːβən	95	Bruch	p l i̜ː β ə n	1060
14284	geblieben	‿blɪ̣b̰.m̩	95	Brockhausen	b l ɪ̣ b̰ m̩	1060
14285	geblieben	blæ̣ːp.m̩͡m̥	95	Wentorf(Sand)	b l æ̣ː p m̩͡m̥	1060
14286	geblieben	plɪb̰.m̩	95	Hartenstein	p l ɪ b̰ m̩	1060
14287	geblieben	‿b.lɪm	95	Maibrunn	b l ɪ m	1060
14288	geblieben	p.lɪ̣βə̤	95	Ungstein	p l ɪ̣ β ə̤	1060
14289	geblieben	‿b.lɛ̜ːb.m̩	95	Herssum	b l ɛ̜ː b m̩	1060
14290	geblieben	plɪ̣βə	95	Horheim	p l ɪ̣ β ə	1060
14291	geblieben	‿kəblɪ̜ːm̩	95	Clausthal(Zf)	k ə b l ɪ̜ː m̩	1060
14292	geblieben	bleːb.m̩	95	Hohwacht(Os)	b l eː b m̩	1060
14293	geblieben	kəple͡ɪm	95	Schauenstein	k ə p l e͡ɪ m	1060
14294	geblieben	‿ɡə̟p.leːb̰.m̩	95	Röhrda	ɡ ə̟ p l eː b̰ m̩	1060
14295	geblieben	b.leːm̩	95	Altwarp	b l eː m̩	1060
14296	geblieben	ɡəplɪ̣βə̟	95	Eschelbronn	ɡ ə p l ɪ̣ β ə̟	1060
14297	geblieben	‿kə̟p.leːm̩͡m̥	95	Theuma	k ə̟ p l eː m̩͡m̥	1060
14298	geblieben	‿ɡə̟b.lɪːb.m̩	95	Lippen	ɡ ə̟ b l ɪː b m̩	1060
14299	geblieben	bli̜ːbhə̜	95	Iggingen	b l i̜ː bh ə̜	1060
14300	geblieben	b.læːm̩	95	Hagen	b l æː m̩	1060
14301	geblieben	‿b.le̠m͡m̥	95	Haddorf	b l e̠ m͡m̥	1060
14302	geblieben	jəb.liːm̩	95	Schmannewitz	j ə b l iː m̩	1060
14303	geblieben	ɡəʾb.lɪ̣ːb.m̩	95	Borstendorf	ɡ əʾ b l ɪ̣ː b m̩	1060
14304	geblieben	plɪb̰.m̩͡m̥	95	Klafferstrass	p l ɪ b̰ m̩͡m̥	1060
14305	geblieben	ɡəp.lẹːb.m̩	95	Rammenau	ɡ ə p l ẹː b m̩	1060
14306	geblieben	‿ɡəp.liːm̩	95	Gornsdorf	ɡ ə p l iː m̩	1060
14307	geblieben	βlɪ͡ɪ̣βə	95	Endenburg	β l ɪ͡ɪ̣ β ə	1060
14308	geblieben	ɣəβlẹ͡ɪβə	95	Endenburg	ɣ ə β l ẹ͡ɪ β ə	1060
14309	geblieben	p.lɪ̠→ə̟m̥	95	Albersloh	p l ɪ̠→ə̟ m̥	1060
14310	geblieben	plɪβə̜+	95	Offdilln	p l ɪ β ə̜+	1060
14311	geblieben	kəplɪ̣ːβə	95	Vielbrunn	k ə p l ɪ̣ː β ə	1060
14312	geblieben	ɣəplɪ̠βə	95	Niedernhausen	ɣ ə p l ɪ̠ β ə	1060
14313	geblieben	b.lɪ̜m	95	Ramsau(Berch)	b l ɪ̜ m	1060
14314	geblieben	‿ɣ̟əblɪβə	95	Wittelsberg	ɣ̟ ə b l ɪ β ə	1060
14315	geblieben	blɪ̣ːɸ	95	Oberwürzbach	b l ɪ̣ː ɸ	1060
14316	geblieben	‿p.lɪ̜çth	95	Hönebach	p l ɪ̜ ç th	1060
14317	geblieben	b.lɛ̣pʰ	95	Einöllen	b l ɛ̣ pʰ	1060
14318	geblieben	‿b.lɛm̩	95	Ebstorf	b l ɛ m̩	1060
14319	geblieben	blẹ͡e̠b.m̩	95	Hohenkörben	b l ẹ͡e̠ b m̩	1060
14320	geblieben	ɡəblə̟→ɪçth	95	Tann(Rhön)	ɡ ə b l ə̟→ɪ ç th	1060
14321	geblieben	bliːb.m̩	95	Weidenbach	b l iː b m̩	1060
14322	geblieben	kəplɪ̜ːβə	95	Zellingen	k ə p l ɪ̜ː β ə	1060
14323	geblieben	ble̜ː→ə̜m̩	95	Lippramsdorf	b l e̜ː→ə̜ m̩	1060
14324	geblieben	‿b.lɪm	95	Peterskirchen	b l ɪ m	1060
14325	geblieben	blɪ̣m	95	Oberviehbach	b l ɪ̣ m	1060
14326	geblieben	b.lɪpɐ̤	95	Wildpoldsried	b l ɪ p ɐ̤	1060
14327	geblieben	jə̣p.liːb.m̩	95	Gersdorf	j ə̣ p l iː b m̩	1060
14328	geblieben	jə̟p.lɪ̜b.m̩	95	Pretzsch(El)	j ə̟ p l ɪ̜ b m̩	1060
14329	geblieben	blɪpɸ	95	Ensheim	b l ɪ p ɸ	1060
14330	geblieben	kə̟ple̜ːm̩͡m̥	95	Mockern	k ə̟ p l e̜ː m̩͡m̥	1060
14331	geblieben	kəplɪpə	95	Lohra	k ə p l ɪ p ə	1060
14332	geblieben	plʏ̠ʿb.m̩	95	Gottsbüren	p l ʏ̠ʿ b m̩	1060
14333	geblieben	ɣəplɛ̜b.m̩	95	Orferode	ɣ ə p l ɛ̜ b m̩	1060
14334	geblieben	b.lɛ̜ːm̩	95	GrossMohrdorf	b l ɛ̜ː m̩	1060
14335	geblieben	‿j̰əb.lɛ̠m̩	95	Gerbstedt	j̰ ə b l ɛ̠ m̩	1060
14336	geblieben	b.lɛm̩	95	Grünow	b l ɛ m̩	1060
14337	geblieben	b.lɛ̜b̰.m̩	95	Bennin	b l ɛ̜ b̰ m̩	1060
14338	geblieben	‿plɛːm	95	Holmkjer	p l ɛː m	1060
14339	geblieben	‿jə̣b.lɪ̣→əb.m̩	95	GrossJamno	j ə̣ b l ɪ̣→ə b m̩	1060
14340	geblieben	kəb.lẹːβə̥̤	95	Helmers	k ə b l ẹː β ə̥̤	1060
14341	geblieben	pl̥ɪːβə̰	95	Billingsbach	p l̥ ɪː β ə̰	1060
14342	geblieben	blɛ̜ːb̰.m̩	95	Stöcken	b l ɛ̜ː b̰ m̩	1060
14343	geblieben	ɡə̣b.lɪ̠ːm̩	95	Wehrsdorf	ɡ ə̣ b l ɪ̠ː m̩	1060
14344	geblieben	blɪ̣ːb.m̩	95	Herrentrup	b l ɪ̣ː b m̩	1060
14345	geblieben	blɛ→ɪb.m̩	95	Osterbruch	b l ɛ→ɪ b m̩	1060
14346	geblieben	‿jə̟p.lɛ̠və̟n̥	95	Mörshausen	j ə̟ p l ɛ̠ v ə̟ n̥	1060
14347	geblieben	‿əblɪ̣ftʰ	95	Adorf	ə b l ɪ̣ f tʰ	1060
14348	geblieben	ɡə̣p.li̜ːb.m̩	95	Jonsdorf	ɡ ə̣ p l i̜ː b m̩	1060
14349	geblieben	pli̜m	95	Kemmern	p l i̜ m	1060
14350	geblieben	ɪblɛ̜→ɐn	95	Ruhlsdorf	ɪ b l ɛ̜→ɐ n	1060
14351	geblieben	‿ɟə̟b.leːm̩	95	Engelsbach	ɟ ə̟ b l eː m̩	1060
14352	geblieben	kəblœ̣βə	95	Dexbach	k ə b l œ̣ β ə	1060
14353	geblieben	ɡəb.lɛː	95	Unterellen	ɡ ə b l ɛː	1060
14354	geblieben	b.lɛːm̩	95	Vietmannsdorf	b l ɛː m̩	1060
14355	geblieben	ple̜→ɪm	95	Vietmannsdorf	p l e̜→ɪ m	1060
14356	geblieben	‿əb.lɛ̣→ɐvn̩	95	Götz	ə b l ɛ̣→ɐ v n̩	1060
14357	geblieben	blɛ̣m̩͡m̥	95	Oiste	b l ɛ̣ m̩͡m̥	1060
14358	geblieben	ɡəpli̜ːm	95	Ottowind	ɡ ə p l i̜ː m	1060
14359	geblieben	‿ɛ̠b.lɛb.m̩	95	Atzendorf	ɛ̠ b l ɛ b m̩	1060
14360	geblieben	ɣəβliːβə	95	Burgrieden	ɣ ə β l iː β ə	1060
14361	geblieben	blɪb̰.m	95	Pielenhofen	b l ɪ b̰ m	1060
14362	geblieben	‿ɡəb.lɪ̣ːm	95	Altenberg	ɡ ə b l ɪ̣ː m	1060
14363	geblieben	‿ɣəp.liːβə̟	95	Ebertshausen	ɣ ə p l iː β ə̟	1060
14364	geblieben	bli̜ːbə	95	Bempflingen	b l i̜ː b ə	1060
14365	geblieben	jɪb.lɪ→əm̩	95	Osterfeld	j ɪ b l ɪ→ə m̩	1060
#
18600	gebracht	‿jə̣bʁɔ̜xːtʼ	121	Ruhlsdorf	j ə̣ b ʁ ɔ̜ xː tʼ	1061
18601	gebracht	ɡə̟bʁa̠χth	121	Rosswein	ɡ ə̟ b ʁ a̠ χ th	1061
18602	gebracht	kə̟pʁ̰ɔχtʰ	121	Eschelbronn	k ə̟ p ʁ̰ ɔ χ tʰ	1061
18603	gebracht	ke̠pɾoxtʼ	121	Gersdorf	k e̠ p ɾ o x tʼ	1061
18604	gebracht	pɾɒ̣ʿxth	121	Herssum	p ɾ ɒ̣ʿ x th	1061
18605	gebracht	‿ɣəpɾɒχθ	121	Ottowind	ɣ ə p ɾ ɒ χ θ	1061
18606	gebracht	ɡəbʁɔ̜χt	121	Borstendorf	ɡ ə b ʁ ɔ̜ χ t	1061
18607	gebracht	je̠bʁ̰ɑ̟xth	121	Altlandsberg	j e̠ b ʁ̰ ɑ̟ x th	1061
18608	gebracht	bɾœç̫th	121	Altwarp	b ɾ œ ç̫ th	1061
18609	gebracht	‿ɪ→əbʁa̠xtʰ	121	Reelkirchen	ɪ→ə b ʁ a̠ x tʰ	1061
18610	gebracht	kəpʁəœç̫tʰ	121	Helmers	k ə p ʁ ə œ ç̫ tʰ	1061
18611	gebracht	‿jəbʁɑt‿	121	Bonn	j ə b ʁ ɑ t	1061
18612	gebracht	kəpɾo̜ːxth	121	Vielbrunn	k ə p ɾ o̜ː x th	1061
18613	gebracht	‿pɾʌʾx	121	Wasbek	p ɾ ʌʾ x	1061
18614	gebracht	bɾɔːx̟ɾ̥	121	Bardenfleth	b ɾ ɔː x̟ ɾ̥	1061
18615	gebracht	jə̣pʁɤɔχth	121	Cursdorf	j ə̣ p ʁ ɤ ɔ χ th	1061
18616	gebracht	‿pɾ͡ɻœçːtʰ	121	Grünow	p ɾ͡ɻ œ çː tʰ	1061
18617	gebracht	‿bɾœ̠xɾ̥	121	Herzfeld	b ɾ œ̠ x ɾ̥	1061
18618	gebracht	pʁɔːth	121	Oberhomberg	p ʁ ɔː th	1061
18619	gebracht	‿əbʁa̠χth	121	Götz	ə b ʁ a̠ χ th	1061
18620	gebracht	qəpʁɒ̣χtʼ	121	Mockern	q ə p ʁ ɒ̣ χ tʼ	1061
18621	gebracht	je̠ʾbɾa̠χ	121	NeuSchadow	j e̠ʾ b ɾ a̠ χ	1061
18622	gebracht	ɪ→ə̟pɹ̰ɑ̟ʾxtʰ	121	Hartenstein	ɪ→ə̟ p ɹ̰ ɑ̟ʾ x tʰ	1061
18623	gebracht	pɾɔ̜xt.	121	Langenbruck	p ɾ ɔ̜ x t	1061
18624	gebracht	bɾɑ̟xtʰ	121	Lippramsdorf	b ɾ ɑ̟ x tʰ	1061
18625	gebracht	‿pɹɔː͡əç	121	Siebenbach	p ɹ ɔː͡ə ç	1061
18626	gebracht	‿pʁɔː͡əɕ	121	Siebenbach	p ʁ ɔː͡ə ɕ	1061
18627	gebracht	kəpɔʿχtʼ	121	Lampertswalde	k ə p ɔʿ χ tʼ	1061
18628	gebracht	ɣəpɾɔ̣ʿːxtʰ	121	Orferode	ɣ ə p ɾ ɔ̣ʿː x tʰ	1061
18629	gebracht	‿pʀœçt	121	Schönbeck	p ʀ œ ç t	1061
18630	gebracht	pɾɔ̣ːχth	121	Treffelstein	p ɾ ɔ̣ː χ th	1061
18631	gebracht	pɾoʿxth	121	Pielenhofen	p ɾ oʿ x th	1061
18632	gebracht	kə̟pɾo̜χtʰ	121	Jonsdorf	k ə̟ p ɾ o̜ χ tʰ	1061
18633	gebracht	kə̣pɹɐxth	121	Maxweiler	k ə̣ p ɹ ɐ x th	1061
18634	gebracht	‿pɹɑχ̟th	121	Albersloh	p ɹ ɑ χ̟ th	1061
18635	gebracht	‿pɹʊ̃ŋ	121	Oberwürzbach	p ɹ ʊ̃ ŋ	1061
18636	gebracht	kəpɹo̜ːχ̟tʰ	121	Herbornseelbach	k ə p ɹ o̜ː χ̟ tʰ	1061
18637	gebracht	pɹɔxth	121	Kleinbottwar	p ɹ ɔ x th	1061
18638	gebracht	jeβʁaːt	121	Köln	j e β ʁ aː t	1061
18639	gebracht	kə̟bɾʌ̟ʾxth	121	Volkershausen	k ə̟ b ɾ ʌ̟ʾ x th	1061
18640	gebracht	kəpa̠xtʼ	121	Linz	k ə p a̠ x tʼ	1061
